id,Host Id,Host Since,anio,mes,cant,Neighbourhood 
1509,263414,2010/10/16,2010,7,1,Manhattan
1510,263510,2010/10/16,2010,7,1,Manhattan
1511,263510,2010/10/16,2010,7,1,Manhattan
1512,263882,2010/10/17,2010,7,1,Brooklyn
1513,264040,2010/10/17,2010,7,1,Manhattan
1514,264411,2010/10/17,2010,7,1,Manhattan
1515,264040,2010/10/17,2010,7,1,Manhattan
1516,264514,2010/10/17,2010,7,1,Manhattan
1517,264514,2010/10/17,2010,7,1,Manhattan
1518,264514,2010/10/17,2010,7,1,Manhattan
1519,264514,2010/10/17,2010,7,1,Manhattan
1520,264514,2010/10/17,2010,7,1,Manhattan
1521,264466,2010/10/17,2010,7,1,Manhattan
1522,264100,2010/10/17,2010,7,1,Manhattan
1523,265152,2010/10/18,2010,7,1,Brooklyn
1524,264985,2010/10/18,2010,7,1,Manhattan
1525,264659,2010/10/18,2010,7,1,Manhattan
1526,265109,2010/10/18,2010,7,1,Queens
1527,264928,2010/10/18,2010,7,1,Brooklyn
1528,265152,2010/10/18,2010,7,1,Brooklyn
1529,265278,2010/10/18,2010,7,1,Manhattan
1530,265525,2010/10/19,2010,7,1,Brooklyn
1531,266310,2010/10/19,2010,7,1,Manhattan
1532,265866,2010/10/19,2010,7,1,Manhattan
1533,266210,2010/10/19,2010,7,1,Manhattan
1534,266878,2010/10/20,2010,7,1,Brooklyn
1535,266536,2010/10/20,2010,7,1,Manhattan
1536,266909,2010/10/20,2010,7,1,Brooklyn
1537,267593,2010/10/21,2010,7,1,Manhattan
1538,267955,2010/10/21,2010,7,1,Manhattan
1539,268510,2010/10/22,2010,7,1,Brooklyn
1540,268419,2010/10/22,2010,7,1,Manhattan
1541,268510,2010/10/22,2010,7,1,Brooklyn
1542,269249,2010/10/23,2010,7,1,Brooklyn
1543,269286,2010/10/23,2010,7,1,Manhattan
1544,270064,2010/10/24,2010,7,1,Brooklyn
1545,269606,2010/10/24,2010,7,1,Brooklyn
1546,269710,2010/10/24,2010,7,1,Manhattan
1547,270963,2010/10/25,2010,7,1,Brooklyn
1548,271408,2010/10/26,2010,7,1,Manhattan
1549,272430,2010/10/27,2010,7,1,Brooklyn
1550,272189,2010/10/27,2010,7,1,Manhattan
1551,272730,2010/10/27,2010,7,1,Manhattan
1552,272848,2010/10/27,2010,7,1,Brooklyn
1553,272377,2010/10/27,2010,7,1,Brooklyn
1554,272784,2010/10/27,2010,7,1,Queens
1555,273620,2010/10/28,2010,7,1,Brooklyn
1556,273174,2010/10/28,2010,7,1,Manhattan
1557,273989,2010/10/29,2010,7,1,Brooklyn
1558,274048,2010/10/29,2010,7,1,Brooklyn
1559,274333,2010/10/29,2010,7,1,Manhattan
1560,274557,2010/10/30,2010,7,1,Manhattan
1561,274544,2010/10/30,2010,7,1,Manhattan
1562,275411,2010/10/31,2010,7,1,Brooklyn
1563,275217,2010/10/31,2010,7,1,Manhattan
1564,275459,2010/10/31,2010,7,1,Manhattan
1565,275578,2010/10/31,2010,7,1,Manhattan
1566,275582,2010/10/31,2010,7,1,Manhattan
1567,275411,2010/10/31,2010,7,1,Brooklyn
1568,275582,2010/10/31,2010,7,1,Manhattan
1569,275942,2010/11/01,2010,7,1,Manhattan
1570,275899,2010/11/01,2010,7,1,Manhattan
1571,276291,2010/11/01,2010,7,1,Manhattan
1572,276291,2010/11/01,2010,7,1,Manhattan
1573,276207,2010/11/01,2010,7,1,Manhattan
1574,277053,2010/11/02,2010,7,1,Manhattan
1575,277156,2010/11/02,2010,7,1,Manhattan
1576,277125,2010/11/02,2010,7,1,Manhattan
1577,276823,2010/11/02,2010,7,1,Brooklyn
1578,277577,2010/11/03,2010,7,1,Brooklyn
1579,277595,2010/11/03,2010,7,1,Brooklyn
1580,277595,2010/11/03,2010,7,1,Manhattan
1581,277595,2010/11/03,2010,7,1,Brooklyn
1582,277639,2010/11/03,2010,7,1,Brooklyn
1583,277394,2010/11/03,2010,7,1,Brooklyn
1584,277787,2010/11/03,2010,7,1,Manhattan
1585,277379,2010/11/03,2010,7,1,Manhattan
1586,277379,2010/11/03,2010,7,1,Manhattan
1587,278545,2010/11/04,2010,7,1,Brooklyn
1588,278576,2010/11/04,2010,7,1,Brooklyn
1589,278815,2010/11/04,2010,7,1,Brooklyn
1590,278807,2010/11/04,2010,7,1,Manhattan
1591,278506,2010/11/04,2010,7,1,Manhattan
1592,278179,2010/11/04,2010,7,1,Queens
1593,279078,2010/11/05,2010,7,1,Brooklyn
1594,278866,2010/11/05,2010,7,1,Manhattan
1595,278866,2010/11/05,2010,7,1,Manhattan
1596,279129,2010/11/05,2010,7,1,Brooklyn
1597,279845,2010/11/06,2010,7,1,Brooklyn
1598,279829,2010/11/06,2010,7,1,Manhattan
1599,279797,2010/11/06,2010,7,1,Manhattan
1600,280830,2010/11/07,2010,7,1,Manhattan
1601,280830,2010/11/07,2010,7,1,Manhattan
1602,280698,2010/11/07,2010,7,1,Manhattan
1603,280781,2010/11/07,2010,7,1,Manhattan
1604,280781,2010/11/07,2010,7,1,Manhattan
1605,281764,2010/11/08,2010,7,1,Brooklyn
1606,281646,2010/11/08,2010,7,1,Brooklyn
1607,281828,2010/11/08,2010,7,1,Manhattan
1608,281138,2010/11/08,2010,7,1,Manhattan
1609,281229,2010/11/08,2010,7,1,Manhattan
1610,281504,2010/11/08,2010,7,1,Brooklyn
1611,281343,2010/11/08,2010,7,1,Brooklyn
1612,281343,2010/11/08,2010,7,1,Brooklyn
1613,282476,2010/11/09,2010,7,1,Brooklyn
1614,282614,2010/11/09,2010,7,1,Brooklyn
1615,282614,2010/11/09,2010,7,1,Brooklyn
1616,282668,2010/11/09,2010,7,1,Brooklyn
1617,282315,2010/11/09,2010,7,1,Manhattan
1618,282570,2010/11/09,2010,7,1,Manhattan
1619,282025,2010/11/09,2010,7,1,Manhattan
1620,282614,2010/11/09,2010,7,1,Brooklyn
1621,282614,2010/11/09,2010,7,1,Brooklyn
1622,282025,2010/11/09,2010,7,1,Manhattan
1623,282076,2010/11/09,2010,7,1,Manhattan
1624,282491,2010/11/09,2010,7,1,Manhattan
1625,283215,2010/11/10,2010,7,1,Brooklyn
1626,283092,2010/11/10,2010,7,1,Brooklyn
1627,283395,2010/11/10,2010,7,1,Manhattan
1628,282927,2010/11/10,2010,7,1,Manhattan
1629,283632,2010/11/10,2010,7,1,Manhattan
1630,283604,2010/11/10,2010,7,1,Brooklyn
1631,283395,2010/11/10,2010,7,1,Manhattan
1632,283395,2010/11/10,2010,7,1,Manhattan
1633,283395,2010/11/10,2010,7,1,Brooklyn
1634,283395,2010/11/10,2010,7,1,Brooklyn
1635,284570,2010/11/11,2010,7,1,Brooklyn
1636,285597,2010/11/12,2010,7,1,Manhattan
1637,287122,2010/11/14,2010,7,1,Brooklyn
1638,287122,2010/11/14,2010,7,1,Brooklyn
1639,287122,2010/11/14,2010,7,1,Brooklyn
1640,286619,2010/11/14,2010,7,1,Manhattan
1641,287096,2010/11/14,2010,7,1,Brooklyn
1642,288153,2010/11/15,2010,7,1,Brooklyn
1643,287658,2010/11/15,2010,7,1,Brooklyn
1644,287733,2010/11/15,2010,7,1,Brooklyn
1645,288161,2010/11/15,2010,7,1,Manhattan
1646,287658,2010/11/15,2010,7,1,Manhattan
1647,287897,2010/11/15,2010,7,1,Manhattan
1648,287773,2010/11/15,2010,7,1,Manhattan
1649,287388,2010/11/15,2010,7,1,Manhattan
1650,288711,2010/11/16,2010,7,1,Brooklyn
1651,289083,2010/11/16,2010,7,1,Brooklyn
1652,289135,2010/11/16,2010,7,1,Brooklyn
1653,288388,2010/11/16,2010,7,1,Brooklyn
1654,288874,2010/11/16,2010,7,1,Manhattan
1655,288972,2010/11/16,2010,7,1,Manhattan
1656,288905,2010/11/16,2010,7,1,Manhattan
1657,288314,2010/11/16,2010,7,1,Manhattan
1658,289271,2010/11/16,2010,7,1,Manhattan
1659,290055,2010/11/17,2010,7,1,Brooklyn
1660,290104,2010/11/17,2010,7,1,Manhattan
1661,290104,2010/11/17,2010,7,1,Manhattan
1662,290104,2010/11/17,2010,7,1,Manhattan
1663,290157,2010/11/17,2010,7,1,Manhattan
1664,289974,2010/11/17,2010,7,1,Manhattan
1665,289653,2010/11/17,2010,7,1,Manhattan
1666,290037,2010/11/17,2010,7,1,Manhattan
1667,290247,2010/11/17,2010,7,1,Manhattan
1668,289984,2010/11/17,2010,7,1,Manhattan
1669,290140,2010/11/17,2010,7,1,Manhattan
1670,290140,2010/11/17,2010,7,1,Manhattan
1671,290461,2010/11/18,2010,7,1,Brooklyn
1672,291240,2010/11/18,2010,7,1,Brooklyn
1673,290662,2010/11/18,2010,7,1,Brooklyn
1674,291112,2010/11/18,2010,7,1,Manhattan
1675,292204,2010/11/19,2010,7,1,Manhattan
1676,292204,2010/11/19,2010,7,1,Manhattan
1677,292204,2010/11/19,2010,7,1,Manhattan
1678,291798,2010/11/19,2010,7,1,Manhattan
1679,292421,2010/11/19,2010,7,1,Brooklyn
1680,292630,2010/11/20,2010,7,1,Manhattan
1681,292630,2010/11/20,2010,7,1,Manhattan
1682,293596,2010/11/20,2010,7,1,Manhattan
1683,293596,2010/11/20,2010,7,1,Manhattan
1684,293911,2010/11/21,2010,7,1,Brooklyn
1685,294042,2010/11/21,2010,7,1,Manhattan
1686,294581,2010/11/21,2010,7,1,Brooklyn
1687,295128,2010/11/22,2010,7,1,Bronx
1688,295544,2010/11/22,2010,7,1,Brooklyn
1689,296121,2010/11/22,2010,7,1,Manhattan
1690,295239,2010/11/22,2010,7,1,Manhattan
1691,295760,2010/11/22,2010,7,1,Manhattan
1692,295128,2010/11/22,2010,7,1,Bronx
1693,295128,2010/11/22,2010,7,1,Bronx
1694,295128,2010/11/22,2010,7,1,Bronx
1695,295544,2010/11/22,2010,7,1,Brooklyn
1696,295544,2010/11/22,2010,7,1,Brooklyn
1697,295128,2010/11/22,2010,7,1,Bronx
1698,297161,2010/11/23,2010,7,1,Brooklyn
1699,297245,2010/11/23,2010,7,1,Manhattan
1700,298115,2010/11/24,2010,7,1,Brooklyn
1701,298080,2010/11/24,2010,7,1,Manhattan
1702,297666,2010/11/24,2010,7,1,Manhattan
1703,297769,2010/11/24,2010,7,1,Manhattan
1704,297769,2010/11/24,2010,7,1,Manhattan
1705,299015,2010/11/25,2010,7,1,Manhattan
1706,299090,2010/11/25,2010,7,1,Manhattan
1707,299090,2010/11/25,2010,7,1,Manhattan
1708,298914,2010/11/25,2010,7,1,Manhattan
1709,299748,2010/11/26,2010,7,1,Manhattan
1710,300170,2010/11/26,2010,7,1,Manhattan
1711,299868,2010/11/26,2010,7,1,Manhattan
1712,300325,2010/11/26,2010,7,1,Brooklyn
1713,300325,2010/11/26,2010,7,1,Brooklyn
1714,300325,2010/11/26,2010,7,1,Brooklyn
1715,300325,2010/11/26,2010,7,1,Brooklyn
1716,299755,2010/11/26,2010,7,1,Manhattan
1717,301987,2010/11/27,2010,7,1,Brooklyn
1718,303346,2010/11/28,2010,7,1,Brooklyn
1719,302772,2010/11/28,2010,7,1,Manhattan
1720,302569,2010/11/28,2010,7,1,Manhattan
1721,303326,2010/11/28,2010,7,1,Manhattan
1722,302936,2010/11/28,2010,7,1,Brooklyn
1723,302936,2010/11/28,2010,7,1,Brooklyn
1724,302936,2010/11/28,2010,7,1,Brooklyn
1725,302936,2010/11/28,2010,7,1,Brooklyn
1726,302865,2010/11/28,2010,7,1,Brooklyn
1727,302772,2010/11/28,2010,7,1,Manhattan
1728,302772,2010/11/28,2010,7,1,Manhattan
1729,304081,2010/11/29,2010,7,1,Manhattan
1730,304262,2010/11/29,2010,7,1,Manhattan
1731,304262,2010/11/29,2010,7,1,Manhattan
1732,304262,2010/11/29,2010,7,1,Manhattan
1733,303882,2010/11/29,2010,7,1,Manhattan
1734,303926,2010/11/29,2010,7,1,Brooklyn
1735,303926,2010/11/29,2010,7,1,Brooklyn
1736,304493,2010/11/29,2010,7,1,Brooklyn
1737,303939,2010/11/29,2010,7,1,Staten Island
1738,303939,2010/11/29,2010,7,1,Staten Island
1739,303939,2010/11/29,2010,7,1,Staten Island
1740,303939,2010/11/29,2010,7,1,Staten Island
1741,305591,2010/11/30,2010,7,1,Brooklyn
1742,305132,2010/11/30,2010,7,1,Brooklyn
1743,305884,2010/11/30,2010,7,1,Brooklyn
1744,305314,2010/11/30,2010,7,1,Manhattan
1745,305641,2010/11/30,2010,7,1,Manhattan
1746,305438,2010/11/30,2010,7,1,Manhattan
1747,305247,2010/11/30,2010,7,1,Manhattan
1748,305972,2010/11/30,2010,7,1,Manhattan
1749,305972,2010/11/30,2010,7,1,Manhattan
1750,306456,2010/12/01,2010,7,1,Brooklyn
1751,306739,2010/12/01,2010,7,1,Brooklyn
1752,306739,2010/12/01,2010,7,1,Brooklyn
1753,306739,2010/12/01,2010,7,1,Brooklyn
1754,306739,2010/12/01,2010,7,1,Brooklyn
1755,306605,2010/12/01,2010,7,1,Manhattan
1756,306545,2010/12/01,2010,7,1,Manhattan
1757,306545,2010/12/01,2010,7,1,Manhattan
1758,306244,2010/12/01,2010,7,1,Brooklyn
1759,306394,2010/12/01,2010,7,1,Brooklyn
1760,307962,2010/12/02,2010,7,1,Queens
1761,308015,2010/12/02,2010,7,1,Brooklyn
1762,307241,2010/12/02,2010,7,1,Manhattan
1763,308930,2010/12/03,2010,7,1,Brooklyn
1764,308875,2010/12/03,2010,7,1,Brooklyn
1765,308875,2010/12/03,2010,7,1,Brooklyn
1766,308652,2010/12/03,2010,7,1,Brooklyn
1767,308652,2010/12/03,2010,7,1,Brooklyn
1768,309393,2010/12/04,2010,7,1,Brooklyn
1769,309758,2010/12/04,2010,7,1,Manhattan
1770,309329,2010/12/04,2010,7,1,Brooklyn
1771,310670,2010/12/05,2010,7,1,Bronx
1772,310310,2010/12/05,2010,7,1,Brooklyn
1773,310296,2010/12/05,2010,7,1,Brooklyn
1774,310087,2010/12/05,2010,7,1,Manhattan
1775,310063,2010/12/05,2010,7,1,Manhattan
1776,310670,2010/12/05,2010,7,1,Bronx
1777,310670,2010/12/05,2010,7,1,Bronx
1778,310670,2010/12/05,2010,7,1,Bronx
1779,310670,2010/12/05,2010,7,1,Bronx
1780,310458,2010/12/05,2010,7,1,Brooklyn
1781,311475,2010/12/06,2010,7,1,Brooklyn
1782,311286,2010/12/06,2010,7,1,Brooklyn
1783,311286,2010/12/06,2010,7,1,Brooklyn
1784,311286,2010/12/06,2010,7,1,Brooklyn
1785,311286,2010/12/06,2010,7,1,Brooklyn
1786,311286,2010/12/06,2010,7,1,Brooklyn
1787,311286,2010/12/06,2010,7,1,Brooklyn
1788,311286,2010/12/06,2010,7,1,Brooklyn
1789,311286,2010/12/06,2010,7,1,Brooklyn
1790,311286,2010/12/06,2010,7,1,Brooklyn
1791,311286,2010/12/06,2010,7,1,Brooklyn
1792,312276,2010/12/07,2010,7,1,Brooklyn
1793,312405,2010/12/07,2010,7,1,Brooklyn
1794,312503,2010/12/07,2010,7,1,Brooklyn
1795,312276,2010/12/07,2010,7,1,Brooklyn
1796,312288,2010/12/07,2010,7,1,Manhattan
1797,313285,2010/12/08,2010,7,1,Manhattan
1798,313038,2010/12/08,2010,7,1,Manhattan
1799,313317,2010/12/08,2010,7,1,Brooklyn
1800,313946,2010/12/09,2010,7,1,Brooklyn
1801,314377,2010/12/09,2010,7,1,Manhattan
1802,314377,2010/12/09,2010,7,1,Manhattan
1803,314506,2010/12/09,2010,7,1,Manhattan
1804,314562,2010/12/09,2010,7,1,Manhattan
1805,314023,2010/12/09,2010,7,1,Manhattan
1806,314023,2010/12/09,2010,7,1,Manhattan
1807,314023,2010/12/09,2010,7,1,Manhattan
1808,314023,2010/12/09,2010,7,1,Manhattan
1809,314582,2010/12/09,2010,7,1,Brooklyn
1810,314582,2010/12/09,2010,7,1,Brooklyn
1811,314941,2010/12/10,2010,7,1,Manhattan
1812,315310,2010/12/10,2010,7,1,Manhattan
1813,315396,2010/12/10,2010,7,1,Manhattan
1814,315279,2010/12/10,2010,7,1,Manhattan
1815,315279,2010/12/10,2010,7,1,Manhattan
1816,315082,2010/12/10,2010,7,1,Brooklyn
1817,314941,2010/12/10,2010,7,1,Manhattan
1818,315279,2010/12/10,2010,7,1,Manhattan
1819,315654,2010/12/11,2010,7,1,Manhattan
1820,315606,2010/12/11,2010,7,1,Brooklyn
1821,315606,2010/12/11,2010,7,1,Brooklyn
1822,315841,2010/12/11,2010,7,1,Brooklyn
1823,316474,2010/12/12,2010,7,1,Brooklyn
1824,316523,2010/12/12,2010,7,1,Manhattan
1825,316863,2010/12/12,2010,7,1,Manhattan
1826,316989,2010/12/12,2010,7,1,Manhattan
1827,316863,2010/12/12,2010,7,1,Manhattan
1828,317692,2010/12/13,2010,7,1,Brooklyn
1829,317547,2010/12/13,2010,7,1,Brooklyn
1830,317718,2010/12/13,2010,7,1,Brooklyn
1831,318050,2010/12/13,2010,7,1,Manhattan
1832,317687,2010/12/13,2010,7,1,Manhattan
1833,317809,2010/12/13,2010,7,1,Manhattan
1834,318061,2010/12/13,2010,7,1,Manhattan
1835,317214,2010/12/13,2010,7,1,Manhattan
1836,317795,2010/12/13,2010,7,1,Brooklyn
1837,317522,2010/12/13,2010,7,1,Brooklyn
1838,318061,2010/12/13,2010,7,1,Manhattan
1839,318435,2010/12/14,2010,7,1,Brooklyn
1840,318729,2010/12/14,2010,7,1,Brooklyn
1841,318398,2010/12/14,2010,7,1,Brooklyn
1842,318967,2010/12/14,2010,7,1,Brooklyn
1843,319077,2010/12/14,2010,7,1,Brooklyn
1844,319077,2010/12/14,2010,7,1,Brooklyn
1845,318998,2010/12/14,2010,7,1,Manhattan
1846,319077,2010/12/14,2010,7,1,Brooklyn
1847,319077,2010/12/14,2010,7,1,Brooklyn
1848,319077,2010/12/14,2010,7,1,Brooklyn
1849,319092,2010/12/14,2010,7,1,Brooklyn
1850,319982,2010/12/15,2010,7,1,Brooklyn
1851,319738,2010/12/15,2010,7,1,Brooklyn
1852,319982,2010/12/15,2010,7,1,Brooklyn
1853,320538,2010/12/16,2010,7,1,Brooklyn
1854,320761,2010/12/16,2010,7,1,Brooklyn
1855,320450,2010/12/16,2010,7,1,Manhattan
1856,320428,2010/12/16,2010,7,1,Manhattan
1857,320284,2010/12/16,2010,7,1,Brooklyn
1858,321488,2010/12/17,2010,7,1,Manhattan
1859,321057,2010/12/17,2010,7,1,Brooklyn
1860,321934,2010/12/18,2010,7,1,Brooklyn
1861,321834,2010/12/18,2010,7,1,Manhattan
1862,321756,2010/12/18,2010,7,1,Manhattan
1863,322934,2010/12/19,2010,7,1,Brooklyn
1864,322884,2010/12/19,2010,7,1,Brooklyn
1865,322641,2010/12/19,2010,7,1,Manhattan
1866,322641,2010/12/19,2010,7,1,Manhattan
1867,322442,2010/12/19,2010,7,1,Manhattan
1868,322716,2010/12/19,2010,7,1,Brooklyn
1869,322716,2010/12/19,2010,7,1,Brooklyn
1870,322716,2010/12/19,2010,7,1,Brooklyn
1871,322934,2010/12/19,2010,7,1,Brooklyn
1872,322641,2010/12/19,2010,7,1,Brooklyn
1873,322641,2010/12/19,2010,7,1,Brooklyn
1874,322716,2010/12/19,2010,7,1,Brooklyn
1875,322716,2010/12/19,2010,7,1,Brooklyn
1876,322716,2010/12/19,2010,7,1,Brooklyn
1877,322716,2010/12/19,2010,7,1,Brooklyn
1878,322697,2010/12/19,2010,7,1,Manhattan
1879,322777,2010/12/19,2010,7,1,Manhattan
1880,323517,2010/12/20,2010,7,1,Manhattan
1881,323517,2010/12/20,2010,7,1,Manhattan
1882,324460,2010/12/21,2010,7,1,Manhattan
1883,324652,2010/12/21,2010,7,1,Manhattan
1884,324727,2010/12/22,2010,7,1,Manhattan
1885,324859,2010/12/22,2010,7,1,Manhattan
1886,325305,2010/12/22,2010,7,1,Manhattan
1887,325911,2010/12/23,2010,7,1,Brooklyn
1888,325790,2010/12/23,2010,7,1,Manhattan
1889,326360,2010/12/24,2010,7,1,Manhattan
1890,327005,2010/12/25,2010,7,1,Brooklyn
1891,326952,2010/12/25,2010,7,1,Brooklyn
1892,327673,2010/12/26,2010,7,1,Brooklyn
1893,327673,2010/12/26,2010,7,1,Brooklyn
1894,327386,2010/12/26,2010,7,1,Manhattan
1895,328264,2010/12/27,2010,7,1,Manhattan
1896,328468,2010/12/27,2010,7,1,Manhattan
1897,328301,2010/12/27,2010,7,1,Brooklyn
1898,328116,2010/12/27,2010,7,1,Manhattan
1899,328951,2010/12/28,2010,7,1,Brooklyn
1900,329436,2010/12/28,2010,7,1,Brooklyn
1901,328621,2010/12/28,2010,7,1,Brooklyn
1902,329436,2010/12/28,2010,7,1,Brooklyn
1903,328621,2010/12/28,2010,7,1,Brooklyn
1904,328898,2010/12/28,2010,7,1,Manhattan
1905,329892,2010/12/29,2010,7,1,Manhattan
1906,331224,2010/12/30,2010,7,1,Manhattan
1907,330490,2010/12/30,2010,7,1,Manhattan
1908,330976,2010/12/30,2010,7,1,Brooklyn
1909,331195,2010/12/30,2010,7,1,Manhattan
1910,331589,2010/12/31,2010,7,1,Brooklyn
1911,331328,2010/12/31,2010,7,1,Manhattan
1912,331328,2010/12/31,2010,7,1,Manhattan
1913,331579,2010/12/31,2010,7,1,Brooklyn
1914,331579,2010/12/31,2010,7,1,Brooklyn
1915,331914,2011/01/01,2011,7,1,Manhattan
1916,332189,2011/01/01,2011,7,1,Manhattan
1917,332624,2011/01/02,2011,7,1,Manhattan
1918,332909,2011/01/02,2011,7,1,Manhattan
1919,333027,2011/01/02,2011,7,1,Manhattan
1920,333145,2011/01/02,2011,7,1,Manhattan
1921,333551,2011/01/03,2011,7,1,Brooklyn
1922,334348,2011/01/03,2011,7,1,Manhattan
1923,333630,2011/01/03,2011,7,1,Brooklyn
1924,333630,2011/01/03,2011,7,1,Brooklyn
1925,334245,2011/01/03,2011,7,1,Brooklyn
1926,335272,2011/01/04,2011,7,1,Brooklyn
1927,334949,2011/01/04,2011,7,1,Manhattan
1928,335272,2011/01/04,2011,7,1,Brooklyn
1929,335272,2011/01/04,2011,7,1,Brooklyn
1930,335272,2011/01/04,2011,7,1,Brooklyn
1931,335846,2011/01/05,2011,7,1,Brooklyn
1932,337159,2011/01/06,2011,7,1,Manhattan
1933,336850,2011/01/06,2011,7,1,Manhattan
1934,339075,2011/01/07,2011,7,1,Brooklyn
1935,338921,2011/01/07,2011,7,1,Manhattan
1936,339426,2011/01/08,2011,7,1,Brooklyn
1937,339586,2011/01/08,2011,7,1,Staten Island
1938,340293,2011/01/09,2011,7,1,Manhattan
1939,340692,2011/01/09,2011,7,1,Brooklyn
1940,342599,2011/01/10,2011,7,1,Brooklyn
1941,342510,2011/01/10,2011,7,1,Brooklyn
1942,342253,2011/01/10,2011,7,1,Brooklyn
1943,342231,2011/01/10,2011,7,1,Manhattan
1944,342374,2011/01/10,2011,7,1,Manhattan
1945,341904,2011/01/10,2011,7,1,Manhattan
1946,342231,2011/01/10,2011,7,1,Manhattan
1947,341981,2011/01/10,2011,7,1,Brooklyn
1948,342231,2011/01/10,2011,7,1,Manhattan
1949,343250,2011/01/11,2011,7,1,Brooklyn
1950,343302,2011/01/11,2011,7,1,Brooklyn
1951,343302,2011/01/11,2011,7,1,Brooklyn
1952,344035,2011/01/11,2011,7,1,Brooklyn
1953,344035,2011/01/11,2011,7,1,Brooklyn
1954,344035,2011/01/11,2011,7,1,Brooklyn
1955,344260,2011/01/12,2011,7,1,Brooklyn
1956,345437,2011/01/12,2011,7,1,Brooklyn
1957,345252,2011/01/12,2011,7,1,Brooklyn
1958,344453,2011/01/12,2011,7,1,Brooklyn
1959,345449,2011/01/12,2011,7,1,Brooklyn
1960,344453,2011/01/12,2011,7,1,Manhattan
1961,346356,2011/01/13,2011,7,1,Brooklyn
1962,346044,2011/01/13,2011,7,1,Manhattan
1963,346366,2011/01/13,2011,7,1,Brooklyn
1964,347642,2011/01/14,2011,7,1,Brooklyn
1965,347642,2011/01/14,2011,7,1,Brooklyn
1966,347642,2011/01/14,2011,7,1,Brooklyn
1967,347642,2011/01/14,2011,7,1,Brooklyn
1968,346854,2011/01/14,2011,7,1,Manhattan
1969,348474,2011/01/15,2011,7,1,Brooklyn
1970,349357,2011/01/16,2011,7,1,Queens
1971,351384,2011/01/17,2011,7,1,Brooklyn
1972,350553,2011/01/17,2011,7,1,Manhattan
1973,351947,2011/01/18,2011,7,1,Brooklyn
1974,351650,2011/01/18,2011,7,1,Brooklyn
1975,351938,2011/01/18,2011,7,1,Brooklyn
1976,352771,2011/01/18,2011,7,1,Manhattan
1977,352168,2011/01/18,2011,7,1,Manhattan
1978,352230,2011/01/18,2011,7,1,Manhattan
1979,352705,2011/01/18,2011,7,1,Brooklyn
1980,352341,2011/01/18,2011,7,1,Manhattan
1981,352172,2011/01/18,2011,7,1,Queens
1982,353903,2011/01/19,2011,7,1,Manhattan
1983,353227,2011/01/19,2011,7,1,Brooklyn
1984,354330,2011/01/19,2011,7,1,Manhattan
1985,353965,2011/01/19,2011,7,1,Manhattan
1986,355354,2011/01/20,2011,7,1,Brooklyn
1987,354965,2011/01/20,2011,7,1,Brooklyn
1988,354887,2011/01/20,2011,7,1,Brooklyn
1989,354908,2011/01/20,2011,7,1,Manhattan
1990,354996,2011/01/20,2011,7,1,Brooklyn
1991,354996,2011/01/20,2011,7,1,Brooklyn
1992,356933,2011/01/21,2011,7,1,Manhattan
1993,356208,2011/01/21,2011,7,1,Manhattan
1994,356208,2011/01/21,2011,7,1,Manhattan
1995,356484,2011/01/21,2011,7,1,Manhattan
1996,356593,2011/01/21,2011,7,1,Manhattan
1997,357533,2011/01/22,2011,7,1,Manhattan
1998,357715,2011/01/22,2011,7,1,Brooklyn
1999,358568,2011/01/23,2011,7,1,Brooklyn
2000,359035,2011/01/23,2011,7,1,Manhattan
2001,359500,2011/01/23,2011,7,1,Manhattan
2002,359500,2011/01/23,2011,7,1,Manhattan
2003,359447,2011/01/23,2011,7,1,Manhattan
2004,360183,2011/01/24,2011,7,1,Brooklyn
2005,361155,2011/01/24,2011,7,1,Brooklyn
2006,361155,2011/01/24,2011,7,1,Brooklyn
2007,361991,2011/01/25,2011,7,1,Manhattan
2008,361855,2011/01/25,2011,7,1,Manhattan
2009,361855,2011/01/25,2011,7,1,Manhattan
2010,362406,2011/01/25,2011,7,1,Brooklyn
2011,362418,2011/01/25,2011,7,1,Brooklyn
2012,361254,2011/01/25,2011,7,1,Manhattan
2013,363834,2011/01/26,2011,7,1,Manhattan
2014,363472,2011/01/26,2011,7,1,Manhattan
2015,365153,2011/01/27,2011,7,1,Brooklyn
2016,364776,2011/01/27,2011,7,1,Manhattan
2017,365116,2011/01/27,2011,7,1,Manhattan
2018,364499,2011/01/27,2011,7,1,Manhattan
2019,366131,2011/01/28,2011,7,1,Brooklyn
2020,366492,2011/01/28,2011,7,1,Brooklyn
2021,366380,2011/01/28,2011,7,1,Manhattan
2022,366380,2011/01/28,2011,7,1,Manhattan
2023,366380,2011/01/28,2011,7,1,Manhattan
2024,366380,2011/01/28,2011,7,1,Manhattan
2025,366117,2011/01/28,2011,7,1,Manhattan
2026,367494,2011/01/29,2011,7,1,Manhattan
2027,368932,2011/01/30,2011,7,1,Brooklyn
2028,369154,2011/01/30,2011,7,1,Manhattan
2029,370261,2011/01/31,2011,7,1,Manhattan
2030,370612,2011/01/31,2011,7,1,Manhattan
2031,373514,2011/02/01,2011,7,1,Brooklyn
2032,371444,2011/02/01,2011,7,1,Manhattan
2033,371322,2011/02/01,2011,7,1,Manhattan
2034,373260,2011/02/01,2011,7,1,Manhattan
2035,373260,2011/02/01,2011,7,1,Manhattan
2036,373085,2011/02/01,2011,7,1,Manhattan
